longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,per_room_household,population_in_household,dist_to_LA,dist_to_SF,median_price
-122.06,37.96,37,1784,313.0,788,304,4.2917,189600,NEAR BAY,5.868421052631579,2.5921052631578947,5.4663058824035895,0.3982461550347914,12.141359205053591
-117.19,34.08,22,2467,555.0,1567,494,2.6536,84700,INLAND,4.993927125506073,3.172064777327935,1.050428484000693,6.392534708548716,11.445183802038104
-122.99,39.02,14,1582,301.0,851,273,3.45,164100,<1H OCEAN,5.794871794871795,3.117216117216117,6.874838179913769,1.3780058055030096,11.768524337687788
-118.09,33.96,36,1116,229.0,719,233,3.425,163200,<1H OCEAN,4.789699570815451,3.0858369098712446,0.1749285568453498,5.760078124470184,12.0810940624676
-118.85,35.2,17,2783,678.0,2566,641,1.9907,51200,INLAND,4.341653666146646,4.003120124804992,1.3017680284904882,4.390728868878153,11.049928196133951
-117.55,34.25,39,1578,317.0,872,322,4.555,153100,INLAND,4.900621118012422,2.7080745341614905,0.718401002226471,6.000833275471001,11.67489406382466
-117.67,34.1,28,1263,248.0,601,219,3.875,174000,INLAND,5.767123287671233,2.7442922374429224,0.5721887800367923,5.994705997795052,11.919904431748211
-123.23,39.77,25,2075,435.0,991,377,1.2281,60300,INLAND,5.503978779840849,2.628647214854112,7.590685081071415,2.1615735009478656,11.071860611273504
-118.42,37.35,21,3302,557.0,1413,520,4.375,180400,INLAND,6.35,2.7173076923076924,3.3049054449409034,4.012044366653983,11.77366435156577
-122.56,37.9,48,1550,253.0,641,276,8.634,463500,NEAR BAY,5.615942028985507,2.322463768115942,5.786613863046339,0.1984943324127934,13.146102771464745
-117.07,32.61,10,1686,414.0,1000,391,2.1765,128400,NEAR OCEAN,4.312020460358056,2.557544757033248,1.8553975315279467,7.425712087066133,11.73413394152934
-118.42,34.02,34,2995,942.0,2626,947,2.2402,450000,<1H OCEAN,3.162618796198521,2.7729672650475186,0.1824828759089523,5.475636949250741,12.630529460530338
-120.16,39.14,21,2484,460.0,309,144,3.9722,127800,INLAND,17.25,2.145833333333333,5.4400827199593245,2.6342740935597404,12.007397746813155
-118.21,33.92,28,2949,1003.0,4551,930,1.9026,131900,<1H OCEAN,3.170967741935484,4.893548387096774,0.1334166406412591,5.6975872086349,11.816180475274345
-117.82,33.75,24,893,209.0,342,197,2.8261,146500,<1H OCEAN,4.532994923857868,1.736040609137056,0.5161395160225574,6.101516205010035,11.997057341272642
-118.11,33.92,34,1414,263.0,983,264,4.1767,156600,<1H OCEAN,5.356060606060606,3.7234848484848486,0.1838477631084959,5.771698190307597,12.05792337650882
-122.05,37.33,21,2052,346.0,933,351,5.3167,416300,<1H OCEAN,5.846153846153846,2.658119658119658,5.027375060605686,0.5685068161420792,12.711623759477439
-117.27,34.4,8,6042,979.0,3031,991,3.3438,124400,INLAND,6.096871846619576,3.058526740665994,1.0312128781197405,6.146259024805254,11.587794053177682
-121.77,38.67,45,2438,462.0,1415,510,2.8351,107200,INLAND,4.780392156862745,2.7745098039215685,5.814232537489368,1.104355015382281,11.638231398927804
-122.2,37.43,38,3626,528.0,1350,532,7.3681,500001,NEAR OCEAN,6.815789473684211,2.537593984962406,5.206342286096841,0.3996248240537613,13.104784708228237
-118.7,34.3,23,2831,406.0,1284,393,6.1383,244100,<1H OCEAN,7.203562340966921,3.267175572519084,0.523545604508344,5.079862202855506,12.500821647777114
-121.4,38.62,28,3671,886.0,1733,820,2.2292,113200,INLAND,4.476829268292683,2.1134146341463413,5.556122748824046,1.3200757554019285,11.623412826617754
-122.48,38.48,29,2278,397.0,765,322,4.6379,348200,INLAND,7.074534161490683,2.375776397515528,6.132087735836799,0.7134423592694732,12.420880745597639
-118.29,33.71,40,1933,475.0,902,412,4.25,332800,NEAR OCEAN,4.691747572815534,2.1893203883495147,0.3436568055487896,5.78428906608236,12.807591475461441
-117.97,34.07,20,2063,496.0,1573,468,3.2,157100,<1H OCEAN,4.408119658119658,3.361111111111111,0.2707397274136139,5.779584760170924,12.065973860234742
-121.82,38.0,30,3268,567.0,1714,565,4.4583,131000,INLAND,5.784070796460177,3.033628318584071,5.330938003766318,0.6332456079595046,11.808648704024087
-118.04,33.85,24,2233,347.0,1162,355,5.6094,279200,<1H OCEAN,6.290140845070423,3.2732394366197184,0.2828427124746079,5.870545119492732,12.422890754300596
-117.87,34.11,34,1324,211.0,799,228,4.5234,192200,<1H OCEAN,5.807017543859649,3.504385964912281,0.3748332962798171,5.831569257069657,12.120553251937606
-117.36,33.98,33,2070,469.0,1851,467,2.4667,80700,INLAND,4.43254817987152,3.963597430406853,0.8827797007181305,6.314000316756408,11.324135600264764
-118.14,33.95,44,1812,338.0,822,314,6.7744,294100,<1H OCEAN,5.770700636942675,2.6178343949044587,0.1414213562373014,5.72933678535308,12.71395864507304
-121.88,36.58,29,4910,871.0,3438,904,4.0432,450000,NEAR OCEAN,5.43141592920354,3.803097345132744,4.432888448855893,1.3026895255585702,12.070823391180816
-121.95,37.3,21,4193,1068.0,2487,1011,3.7188,293000,<1H OCEAN,4.147378832838774,2.459940652818991,4.932200320343858,0.6576473218982952,12.373028010744456
-118.26,34.15,14,2981,894.0,1941,863,3.0,178600,<1H OCEAN,3.45422943221321,2.249130938586327,0.1019803902718591,5.506986471746591,12.289763191318885
-118.18,34.09,44,1688,426.0,1605,384,3.3785,184900,<1H OCEAN,4.395833333333333,4.1796875,0.0721110255092733,5.606719183265728,11.924469568443405
-117.19,32.75,52,25,5.0,13,5,0.536,162500,NEAR OCEAN,5.0,2.6,1.6710774967068365,7.242154375598467,11.818940287795867
-118.35,33.95,45,1076,213.0,781,238,3.95,164000,<1H OCEAN,4.5210084033613445,3.2815126050420167,0.1486606874731808,5.574585186361404,12.002254145339572
-120.59,37.59,36,291,48.0,124,47,5.6945,154200,INLAND,6.191489361702128,2.6382978723404253,4.249011649783992,1.8288794383446865,11.885419347805936
-117.91,34.12,33,1391,309.0,1038,298,4.1944,149500,<1H OCEAN,4.667785234899329,3.4832214765100677,0.3373425558686584,5.794178112554018,12.00186620026113
-118.36,34.05,45,2283,,1093,475,2.5658,252000,<1H OCEAN,4.806315789473684,2.3010526315789472,0.1200000000000045,5.499172665046991,12.502251795552548
-117.9,33.97,23,7353,1255.0,4014,1124,5.4155,213200,<1H OCEAN,6.541814946619217,3.5711743772241995,0.3492849839314487,5.897465557339013,12.4146354559938
-117.93,33.74,5,639,197.0,666,197,3.3017,87500,<1H OCEAN,3.243654822335025,3.3807106598984773,0.4384062043356476,6.025885826996718,12.146578416670664
-118.13,34.11,52,2568,345.0,1102,345,9.1373,500001,<1H OCEAN,7.443478260869565,3.1942028985507247,0.1252996408614172,5.631518445321833,13.100398327114446
-117.75,34.07,52,1279,213.0,444,204,5.2269,161000,INLAND,6.269607843137255,2.176470588235294,0.4904079934095641,5.950260498499203,12.419881004069607
-118.12,33.9,35,3478,730.0,1885,673,2.9375,206500,<1H OCEAN,5.167904903417534,2.800891530460624,0.1920937271229783,5.777629271595744,12.16686225246098
-117.97,33.83,22,3310,688.0,1807,674,4.0185,200900,<1H OCEAN,4.910979228486647,2.6810089020771515,0.3482814953453562,5.936092991185365,12.254638347272634
-121.29,38.0,12,4038,1074.0,3440,942,1.9698,112300,INLAND,4.286624203821656,3.6518046709129512,4.990490957811676,1.1433722053644548,11.310454097759429
-118.06,34.12,25,3891,848.0,1848,759,3.6639,248100,INLAND,5.126482213438735,2.4347826086956523,0.1931320791582728,5.678468103282785,12.511164205113744
-121.47,38.61,31,1072,,781,281,1.6563,65800,INLAND,3.814946619217082,2.7793594306049823,5.588067644544046,1.2606347607455497,11.128049559065962
-122.04,37.95,29,866,138.0,341,133,4.7188,197100,NEAR BAY,6.511278195488722,2.56390977443609,5.445181356024805,0.4114608122288108,12.309478007224048
-117.68,35.65,15,2701,576.0,1245,513,3.3269,81900,INLAND,5.265107212475634,2.426900584795322,1.6951696080333647,5.183367631183411,11.204580235870978
-121.97,37.35,35,1249,232.0,556,247,3.925,287100,<1H OCEAN,5.05668016194332,2.251012145748988,4.980250997690785,0.6082762530298215,12.472036313437068
-118.36,33.89,40,756,122.0,371,130,5.0299,329200,<1H OCEAN,5.815384615384615,2.853846153846154,0.2,5.608645112680958,12.537045761586313
-119.69,34.42,17,1826,544.0,1325,532,1.2762,253600,<1H OCEAN,3.4323308270676693,2.4906015037593985,1.4964624953536294,4.315194086017453,12.302137910875281
-121.95,37.21,20,2345,322.0,890,276,10.0187,500001,<1H OCEAN,8.496376811594203,3.2246376811594204,4.873366392956729,0.7247068372797353,13.037565132580006
-118.02,33.94,23,4815,1081.0,3232,1016,3.488,191800,<1H OCEAN,4.7391732283464565,3.1811023622047245,0.2459674775249755,5.8258904898736334,12.141268581523786
-121.23,39.27,11,1265,224.0,573,205,3.3603,162500,INLAND,6.170731707317073,2.795121951219512,6.015687824347281,1.9085072700935624,11.76319742179039
-118.11,34.07,39,1270,299.0,1073,278,3.3088,186600,<1H OCEAN,4.568345323741007,3.8597122302158273,0.131529464379655,5.672741841473134,12.101336135204894
-122.49,37.59,35,2683,475.0,1498,484,5.1282,262500,NEAR OCEAN,5.543388429752066,3.0950413223140494,5.531193361291941,0.1969771560359211,12.547531730382293
-120.31,36.65,24,943,209.0,514,156,2.25,76600,INLAND,6.044871794871795,3.2948717948717947,3.3233868267175937,2.379999999999997,11.299774957376094
-118.03,33.84,28,3857,857.0,2328,830,4.0156,196000,<1H OCEAN,4.646987951807229,2.8048192771084337,0.2969848480983411,5.884666515614963,12.248052210469664
-122.03,37.96,20,2636,691.0,1142,627,2.1083,162500,NEAR BAY,4.20414673046252,1.821371610845295,5.445383365751219,0.4248529157249549,12.079134429321615
-122.59,37.97,46,4036,856.0,1872,833,4.5625,275200,NEAR OCEAN,4.845138055222089,2.247298919567827,5.855672463517754,0.2690724809414755,12.603255285033955
-117.78,33.76,25,2260,261.0,719,254,11.4537,500001,<1H OCEAN,8.89763779527559,2.8307086614173227,0.5437830449728952,6.125112243869495,13.017433080024297
-118.41,34.24,38,490,101.0,402,100,3.125,175900,<1H OCEAN,4.9,4.02,0.254950975679644,5.334875818610964,12.024271686371833
-118.28,34.01,50,2601,794.0,3080,770,1.8656,122900,<1H OCEAN,3.377922077922078,4.0,0.0565685424949276,5.585203666832571,11.748118751915374
-117.77,34.08,27,5929,932.0,2817,828,6.0434,214800,INLAND,7.160628019323672,3.402173913043478,0.4709564735726636,5.928380891946809,12.435223176949782
-122.48,37.74,52,2453,508.0,1056,453,3.6859,311800,NEAR OCEAN,5.415011037527594,2.331125827814569,5.620827341237241,0.0761577310586463,12.863989632841196
-121.27,37.97,39,1023,243.0,550,224,1.1141,54400,INLAND,4.566964285714286,2.455357142857143,4.954523185938282,1.1574109036984226,11.146002433354957
-121.3,37.95,9,674,242.0,575,193,2.2024,45000,INLAND,3.492227979274612,2.979274611398964,4.957176615776369,1.1244998888394782,11.280519853536605
-117.3,33.06,24,2171,511.0,870,442,3.194,276300,NEAR OCEAN,4.911764705882353,1.9683257918552035,1.3651739815862245,6.949546747810248,12.516888817399435
-119.84,36.85,8,3791,487.0,1424,475,10.5144,345900,INLAND,7.981052631578947,2.997894736842105,3.224903099319428,2.7297069439776807,12.480355077866074
-122.25,37.79,39,461,129.0,381,123,1.6,112500,NEAR BAY,3.747967479674797,3.097560975609756,5.483402228543886,0.1612451549659671,11.590029576273684
-121.95,37.96,18,2739,393.0,1072,374,6.1436,259500,INLAND,7.323529411764706,2.8663101604278074,5.390009276429874,0.4976946855251655,12.383196439983015
-118.42,34.26,36,973,221.0,1086,218,3.4519,143300,<1H OCEAN,4.463302752293578,4.981651376146789,0.2765863337187917,5.314150919949489,11.88562709245187
-117.89,34.11,27,2434,535.0,1623,498,3.6875,140200,<1H OCEAN,4.887550200803213,3.2590361445783134,0.3551056180912889,5.81601237962919,12.120844614657976
-122.78,38.41,43,1351,277.0,1011,297,2.5917,144000,<1H OCEAN,4.548821548821548,3.404040404040404,6.294537314211431,0.7392563831310454,11.911324485087121
-117.98,33.9,6,1537,347.0,506,280,4.8264,146800,<1H OCEAN,5.489285714285714,1.8071428571428567,0.3001666203960641,5.882329470541409,12.20122937810675
-116.99,32.79,33,2420,393.0,1003,397,4.0658,165100,<1H OCEAN,6.095717884130982,2.526448362720403,1.774852106514792,7.360489114182566,12.094147144803353
-117.91,33.63,30,2071,412.0,1081,412,4.9125,335700,<1H OCEAN,5.026699029126213,2.6237864077669903,0.5341348144429404,6.11470359052669,12.517559717728265
-118.43,34.05,52,1693,290.0,727,305,6.7115,500001,<1H OCEAN,5.550819672131148,2.3836065573770493,0.1900000000000119,5.447825254172527,13.053590296847768
-119.34,36.32,14,1204,227.0,633,247,3.925,83800,INLAND,4.874493927125506,2.562753036437247,2.5224789394561915,3.395202497642809,11.541799367833335
-115.56,32.78,46,2511,490.0,1583,469,3.0603,70800,INLAND,5.353944562899787,3.375266524520256,2.965687104196926,8.474821532044196,11.27682356395249
-122.29,37.54,43,2268,438.0,1151,449,4.9091,293200,NEAR OCEAN,5.051224944320713,2.56347438752784,5.346269727576425,0.259422435421456,12.735178162582924
-122.18,37.7,36,2639,533.0,1209,519,4.0268,205500,NEAR BAY,5.084778420038536,2.3294797687861277,5.370856542489301,0.2404163056034164,12.280345049650322
-122.23,37.79,30,999,264.0,1011,263,1.8854,137500,NEAR BAY,3.798479087452472,3.844106463878327,5.46879328554299,0.1811077027627405,11.60785566833863
-119.29,36.32,33,2107,451.0,1364,442,2.2024,67200,INLAND,4.766968325791855,3.085972850678733,2.5010797668207303,3.44047961772773,11.059134552622416
-117.92,33.68,25,2017,454.0,1024,428,4.4732,245600,<1H OCEAN,4.712616822429907,2.392523364485981,0.4891829923453939,6.073565674297099,12.489794463062557
-118.06,33.72,22,4311,531.0,1426,533,9.8177,500001,NEAR OCEAN,8.088180112570356,2.675422138836773,0.375898922584245,5.943483826847684,13.083702303364749
-122.3,37.88,52,409,97.0,208,98,1.6971,138800,NEAR BAY,4.173469387755102,2.122448979591837,5.581442465886401,0.1555634918610396,11.687393729738416
-118.36,34.09,34,2832,883.0,1594,843,1.7558,312500,<1H OCEAN,3.3594306049822062,1.8908659549228943,0.1264911064067414,5.472193344537451,12.506464660505213
-117.68,33.59,8,2327,263.0,899,236,14.9009,500001,<1H OCEAN,9.860169491525424,3.809322033898305,0.7247068372797243,6.312313363577563,12.995746795789481
-121.94,37.31,5,2364,578.0,1102,502,5.2642,246400,<1H OCEAN,4.709163346613546,2.195219123505976,4.931287864239935,0.6576473218982951,12.44056687367383
-119.17,34.18,38,3221,783.0,2792,736,2.9118,172400,NEAR OCEAN,4.376358695652174,3.793478260869565,0.9390420650854856,4.835876342505047,12.0840496379309
-121.27,38.14,33,3557,894.0,2659,894,2.2883,86900,INLAND,3.9787472035794185,2.9742729306487696,5.090088407876629,1.1985407794480751,11.406307094167868
-114.49,33.97,17,2809,635.0,83,45,1.6154,87500,INLAND,62.422222222222224,1.8444444444444448,3.75085323626505,8.784440790397534,11.054244981134508
-121.03,37.33,27,1333,230.0,730,229,3.06,106000,INLAND,5.820960698689956,3.187772925764192,4.306100323959027,1.4484474446799898,11.745576487026868
-118.21,34.12,35,1937,439.0,1523,412,3.5638,170500,<1H OCEAN,4.701456310679611,3.6966019417475726,0.0761577310586398,5.564395744373334,12.048187252282865
-118.42,34.0,45,1807,355.0,883,371,5.0357,329800,<1H OCEAN,4.870619946091645,2.3800539083557952,0.1868154169226998,5.489353331677601,12.749580775571397
-119.32,36.19,11,3136,620.0,2013,583,3.335,69700,INLAND,5.379073756432247,3.452830188679245,2.3970815588961503,3.4705186932215244,11.25655685434259
-118.48,34.25,35,1865,335.0,1074,337,5.1068,223300,<1H OCEAN,5.534124629080119,3.1869436201780417,0.312409987036275,5.275916981909397,12.209442349204807
-121.45,38.57,48,1962,356.0,704,362,3.5313,147900,INLAND,5.419889502762431,1.9447513812154693,5.543870489107775,1.2496399481450582,11.846923656578468
-122.24,37.47,40,1504,270.0,689,287,6.1244,308800,NEAR OCEAN,5.2404181184668985,2.4006968641114983,5.26273693053339,0.3448187929913379,12.885662978809204
-122.56,41.53,29,1729,355.0,848,328,2.2024,60900,INLAND,5.271341463414634,2.5853658536585367,8.637870107844881,3.762990831771981,11.000553256592124
-118.54,34.18,25,1938,457.0,1280,425,3.9632,240300,<1H OCEAN,4.56,3.011764705882353,0.3269556544854477,5.278730908087658,12.273461467342308
-118.25,33.78,32,296,139.0,511,133,1.4444,182100,NEAR OCEAN,2.225563909774436,3.842105263157895,0.2701851217221221,5.764173834991445,11.857042506152622
-121.72,37.7,17,1671,352.0,729,252,6.1023,450000,INLAND,6.630952380952381,2.892857142857143,5.04310420277036,0.6935416353759858,12.439934769942127
-117.83,34.01,16,9446,1650.0,4911,1534,5.0111,212900,<1H OCEAN,6.157757496740548,3.201434159061278,0.4119465984809161,5.925706708908231,12.37185751579331
-122.52,37.89,17,4363,1041.0,1640,989,3.9531,417600,NEAR BAY,4.411526794742164,1.658240647118301,5.750130433303234,0.1627882059609948,12.448133367633478
-118.46,34.04,25,2142,718.0,1390,699,3.0069,325000,<1H OCEAN,3.0643776824034337,1.988555078683834,0.2202271554554511,5.4328077455400585,12.740353861355835
-118.1,34.01,29,2077,564.0,2087,543,2.66,189200,<1H OCEAN,3.825046040515654,3.843462246777164,0.1456021977856106,5.719589146083839,12.01883428143899
-121.95,37.33,36,1683,286.0,740,324,4.7604,294700,<1H OCEAN,5.194444444444445,2.2839506172839505,4.952019789944307,0.6365532185135807,12.580995516710805
-121.32,38.89,9,5927,1269.0,3369,1176,2.8194,111300,INLAND,5.039965986394558,2.864795918367347,5.736898116578333,1.562849960808779,11.695452351372047
-118.02,34.08,31,2402,632.0,2830,603,2.3333,164200,INLAND,3.983416252072968,4.693200663349917,0.2220360331117442,5.734823449767224,11.83323631007484
-122.33,37.53,25,1729,383.0,769,352,4.0417,458500,NEAR OCEAN,4.911931818181818,2.184659090909091,5.370148973725035,0.2529822128134717,12.816486197673244
-118.23,34.24,31,3857,607.0,1695,572,7.642,396400,<1H OCEAN,6.743006993006993,2.9632867132867133,0.1902629759044088,5.471133337801223,12.937452683687413
-117.91,33.64,38,2222,542.0,1067,512,2.8553,307600,<1H OCEAN,4.33984375,2.083984375,0.526307894677627,6.107937458749887,12.50849974561786
-117.98,33.84,31,1252,225.0,714,226,4.6042,220700,<1H OCEAN,5.539823008849558,3.15929203539823,0.3342154993413571,5.921976021565769,12.18415811852327
-118.36,33.86,37,1249,218.0,583,214,5.7422,330700,<1H OCEAN,5.836448598130841,2.7242990654205608,0.2247220505424428,5.629440469531587,12.730357602204018
-121.39,38.58,36,2019,369.0,878,356,2.8462,93400,INLAND,5.671348314606742,2.466292134831461,5.517553805809242,1.3024976007655384,11.647512432209949
-121.36,38.61,37,2191,394.0,951,362,3.8882,159500,INLAND,6.052486187845304,2.62707182320442,5.525214927946247,1.3446560898608937,11.797757204325638
-117.88,33.79,32,1484,295.0,928,295,5.1418,190300,<1H OCEAN,5.030508474576271,3.145762711864407,0.4440720662234887,6.030033167404641,12.205913338828557
-117.98,33.65,22,3335,754.0,1500,719,3.7315,197900,<1H OCEAN,4.638386648122392,2.086230876216968,0.4770744176750564,6.049735531409614,12.5149877144571
-121.37,38.01,15,2430,315.0,1016,314,10.0088,242000,INLAND,7.738853503184713,3.2356687898089174,5.047623203053103,1.067333125130098,12.615072737044168
-119.73,34.42,25,2024,312.0,907,335,5.4127,392800,NEAR OCEAN,6.04179104477612,2.707462686567164,1.5352524222420332,4.290093239080005,12.872903036733499
-121.84,39.68,38,549,105.0,275,94,3.5375,153100,INLAND,5.840425531914893,2.925531914893617,6.6825818363863,1.9932385707686824,11.534124742074468
-120.2,40.26,26,2399,518.0,1037,443,2.6765,47600,INLAND,5.415349887133183,2.340857787810384,6.5119659090016775,3.3292942195005755,11.299181566910528
-117.98,33.7,17,1997,340.0,952,341,4.4148,239200,<1H OCEAN,5.856304985337244,2.791788856304985,0.4360045871318228,6.015795874196525,12.416222258967855
-123.49,38.7,9,5409,1019.0,594,327,3.3125,295400,NEAR OCEAN,16.541284403669724,1.81651376146789,7.013201836536579,1.425236822426363,12.21461016543045
-122.17,37.74,43,818,193.0,494,179,2.4776,101600,NEAR BAY,4.569832402234637,2.759776536312849,5.390825539748072,0.2418677324489515,11.570194476329057
-122.39,37.72,45,2893,570.0,1923,535,3.6607,192300,NEAR BAY,5.407476635514018,3.594392523364486,5.539981949429083,0.0538516480713475,12.419337159052722
-122.16,37.72,38,1007,245.0,618,239,2.875,144800,NEAR BAY,4.2133891213389125,2.585774058577406,5.369851022142051,0.2549509756796401,11.909589452740143
-117.65,33.46,19,7034,1139.0,2824,1068,6.0873,277300,<1H OCEAN,6.586142322097379,2.644194756554307,0.8343860018001158,6.421347210671599,12.707006277473853
-122.08,37.39,4,2292,,1050,584,4.8036,340000,NEAR BAY,3.9246575342465753,1.797945205479452,5.089322155258011,0.5032891812864656,12.516542616996725
-116.48,33.61,8,1294,272.0,457,199,2.9167,115300,INLAND,6.50251256281407,2.2964824120603016,1.8141664752717608,7.243652393647831,11.918307857534119
-121.05,39.21,43,1264,273.0,611,260,2.535,117100,INLAND,4.861538461538461,2.35,5.87551699852873,1.9807069445023893,11.5995926506343
-120.43,34.87,21,2131,329.0,1094,353,4.6648,193000,<1H OCEAN,6.036827195467422,3.09915014164306,2.3384824138744453,3.511466929931135,12.054412303534912
-121.51,38.79,29,1716,323.0,850,282,2.9324,137500,INLAND,6.085106382978723,3.0141843971631204,5.75851543368602,1.3602940858505477,11.641667834850399
-121.24,37.81,6,3883,800.0,2319,787,3.5595,161000,INLAND,4.933926302414231,2.946632782719187,4.8101559226287085,1.1706835610018635,11.827776808597603
-122.26,37.53,4,5233,1109.0,1690,907,6.2007,311800,NEAR BAY,5.769570011025358,1.8632855567805957,5.317029245734887,0.2830194339616952,12.904742173022626
-118.17,34.86,21,2370,540.0,1488,554,2.7361,83300,INLAND,4.277978339350181,2.6859205776173285,0.8130190649671154,5.1425382837661,11.382647137297816
-117.13,32.75,24,1877,519.0,898,483,2.2264,112500,NEAR OCEAN,3.886128364389234,1.8592132505175984,1.709415104648368,7.28551988536165,11.798866044454556
-119.81,36.78,35,1012,245.0,633,240,2.0324,55500,INLAND,4.216666666666667,2.6375,3.149253879889655,2.7821035207195246,11.006713357720557
-118.35,33.96,26,2773,681.0,1560,631,3.1354,164300,<1H OCEAN,4.394611727416799,2.472266244057052,0.1421267040355162,5.567737421969541,12.224076743690537
-122.52,37.95,33,4448,631.0,1675,628,7.8904,468800,NEAR BAY,7.082802547770701,2.667197452229299,5.790371317972626,0.2109502310972893,13.07661988444379
-119.1,35.33,4,6640,898.0,3121,902,6.759,170300,INLAND,7.361419068736142,3.4600886917960088,1.5420765220960997,4.112140561799905,12.1830530884288
-120.44,37.31,21,6911,1341.0,3967,1297,3.0515,95200,INLAND,5.328450269853508,3.058596761757903,3.9328869803237474,2.02299283241439,11.471807826700308
-118.74,34.05,19,3487,686.0,2782,584,7.9184,500001,NEAR OCEAN,5.970890410958904,4.763698630136986,0.5,5.225638716941696,12.862106899686452
-118.14,34.7,36,1205,317.0,678,290,2.0182,98400,INLAND,4.155172413793103,2.337931034482758,0.6576473218983,5.259068358559334,11.461819515948587
-118.14,34.68,33,2815,485.0,1447,489,4.2679,119600,INLAND,5.7566462167689165,2.9591002044989776,0.6378871373526841,5.270768444923376,11.696497898354606
-121.42,38.62,41,1087,272.0,462,219,2.0224,64900,INLAND,4.963470319634703,2.1095890410958904,5.567521890392533,1.3048371545905566,11.419249674066107
-118.32,33.79,21,6638,1634.0,3240,1568,3.6797,271100,<1H OCEAN,4.233418367346939,2.066326530612245,0.2720294101747064,5.706881810586238,12.558149738208682
-124.1,40.88,35,2987,578.0,1581,585,2.0657,81100,NEAR OCEAN,5.105982905982906,2.7025641025641027,8.999361088432893,3.539519741433856,11.270509327682895
-119.72,34.43,33,1028,377.0,753,356,2.3454,243800,<1H OCEAN,2.8876404494382024,2.115168539325843,1.528005235593129,4.2885545350385845,12.521667112844716
-118.25,34.22,34,2510,535.0,1516,542,3.8068,267000,<1H OCEAN,4.630996309963099,2.7970479704797047,0.170293863659266,5.468829856559811,12.347289269823966
-118.05,33.78,18,3414,434.0,1272,454,8.7015,390900,<1H OCEAN,7.519823788546255,2.801762114537445,0.3301514803843789,5.910135362240023,12.930802506508085
-117.65,33.48,6,1638,188.0,572,174,13.0502,500001,<1H OCEAN,9.413793103448276,3.2873563218390807,0.8203657720797398,6.407940386738938,13.159331537984423
-117.2,32.84,34,3353,544.0,1583,571,4.55,187700,NEAR OCEAN,5.87215411558669,2.772329246935201,1.595524991969718,7.172795828684929,12.244550879049894
-120.85,37.49,42,264,72.0,310,70,1.4063,61500,INLAND,3.7714285714285714,4.428571428571429,4.318066697030053,1.5849290204927184,11.313949486958085
-121.85,37.4,23,1793,319.0,1145,310,5.5968,243200,<1H OCEAN,5.783870967741936,3.693548387096774,4.924895937986914,0.6711929677819978,12.308541270997315
-121.74,37.35,34,440,90.0,217,93,5.2327,500001,<1H OCEAN,4.731182795698925,2.333333333333333,4.81040538832228,0.7907591289387709,12.478513375048387
-122.43,37.71,52,1410,286.0,879,282,3.1908,255600,NEAR BAY,5.0,3.117021276595745,5.563425203954855,0.0632455532033729,12.49646350998826
-118.29,34.09,29,2240,792.0,2254,739,2.3317,172500,<1H OCEAN,3.031123139377537,3.050067658998646,0.0640312423743412,5.524201299735548,12.386780817877582
-121.2,37.8,28,3264,576.0,1512,567,3.7546,135300,INLAND,5.756613756613756,2.6666666666666665,4.777457482804012,1.210371843691014,11.894324742705377
-118.72,34.29,22,3266,529.0,1595,494,6.0368,248000,<1H OCEAN,6.611336032388664,3.2287449392712557,0.536656314599954,5.072129730202098,12.422766339947662
-122.49,37.63,34,696,145.0,398,162,3.525,254100,NEAR OCEAN,4.296296296296297,2.45679012345679,5.5568786202327685,0.1612451549659706,12.483780481974676
-122.42,37.76,52,4001,1084.0,2129,1037,3.5052,391200,NEAR BAY,3.85824493731919,2.0530376084860174,5.58896233660597,0.0141421356237381,12.781544469445924
-117.98,33.99,26,3343,455.0,1429,457,7.0778,334300,<1H OCEAN,7.3150984682713345,3.1269146608315097,0.2668332812825167,5.823512685656308,12.820390626020497
-118.29,34.04,31,700,299.0,1272,298,2.1542,128100,<1H OCEAN,2.348993288590604,4.268456375838926,0.0509901951359386,5.55763438883847,11.919343846445129
-118.25,33.89,35,1582,391.0,1957,404,2.4537,91500,<1H OCEAN,3.915841584158416,4.844059405940594,0.1603121954188109,5.688585061331156,11.608649595525119
-118.32,34.26,32,3690,791.0,1804,715,4.4875,222700,<1H OCEAN,5.160839160839161,2.523076923076923,0.2247220505424425,5.389638206781608,12.417161069785186
-121.99,37.36,33,2321,480.0,1230,451,4.9091,270300,<1H OCEAN,5.146341463414634,2.727272727272727,5.001859654168639,0.5869412236331714,12.526643811927581
-118.1,34.02,33,1143,172.0,508,174,4.9107,279900,<1H OCEAN,6.568965517241379,2.9195402298850577,0.1431782106327628,5.7130202170130655,12.567633031514093
-117.94,33.75,30,5268,1093.0,4480,1050,4.015,186700,<1H OCEAN,5.017142857142857,4.266666666666667,0.4242640687119244,6.011763468400933,12.077052558527157
-121.82,37.28,31,1340,235.0,1336,270,4.2361,179500,<1H OCEAN,4.962962962962963,4.948148148148148,4.8217527933314885,0.7669419795525643,12.056599481602095
-121.88,37.26,13,1676,471.0,710,406,3.8936,225900,<1H OCEAN,4.12807881773399,1.748768472906404,4.853215428970778,0.735527021937336,12.177749575514108
